HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO
4311,E00000035,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
4828,E00166757,5,-2,6,1,-2,1,1,1,-1,2,2,8,1
3973,E00000032,5,-2,5,1,-2,1,2,1,-1,2,5,6,3
2178,E00000023,5,-2,3,2,-2,3,4,2,-1,2,2,8,2
2301,E00000024,5,-2,6,1,-2,1,2,1,-1,2,2,2,2
3840,E00000030,5,-2,6,2,-2,2,2,1,-1,2,2,4,1
3714,E00000029,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4516,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1811,E00000020,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2486,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
308,E00000005,5,-2,2,2,-2,2,4,2,-1,2,3,2,3
2845,E00000026,5,-2,2,2,-2,2,4,2,-1,2,2,2,3
2060,E00000022,5,-2,2,3,-2,3,4,2,-1,2,1,2,2
3499,E00000028,5,-2,6,1,-2,1,6,3,-1,2,9,6,1
1236,E00000016,5,-2,6,1,-2,1,4,2,-1,2,1,6,1
3822,E00000030,5,-2,5,2,-2,2,5,3,-1,2,6,2,1
3908,E00000031,5,-2,5,2,-2,4,3,1,-1,2,1,4,2
4168,E00000035,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
4822,E00166757,5,-2,5,1,-2,1,4,1,-1,2,2,4,1
4477,E00166755,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
3000,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4170,E00000035,5,-2,6,3,-2,2,2,1,-1,2,1,4,1
2740,E00000025,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
1092,E00000016,5,-2,2,1,-2,1,3,1,-1,2,4,6,2
4868,E00166757,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
5081,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3088,E00000027,5,-2,2,1,-2,1,6,1,-1,2,1,2,1
590,E00000010,5,-2,3,1,-2,1,1,1,-1,2,2,2,1
3103,E00000027,5,-2,3,1,-2,1,2,1,-1,1,2,6,1
3560,E00000029,5,-2,2,1,-2,1,3,1,-1,2,7,2,1
5549,E00166759,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2696,E00000025,5,-2,6,1,-2,1,6,1,-1,2,2,2,1
5048,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3348,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1128,E00000016,5,-2,2,2,-2,4,4,2,-1,2,3,3,1
3859,E00000030,5,-2,6,5,-2,3,5,3,-1,2,1,2,2
4386,E00166755,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
1831,E00000021,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
3525,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
1800,E00000020,5,-2,6,4,-2,2,4,2,-1,2,8,2,2
2339,E00000024,5,-2,6,5,-2,2,3,1,-1,1,2,6,1
3039,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1677,E00000019,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
1607,E00000019,5,-2,3,3,-2,2,2,1,-1,2,1,2,1
5117,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2795,E00000025,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
1296,E00000017,5,-2,2,1,-2,1,6,3,-1,2,3,2,2
814,E00000013,5,-2,2,1,-2,1,2,1,-1,2,3,2,1
1252,E00000016,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1862,E00000021,5,-2,2,1,-2,1,4,1,-1,2,2,2,1
3341,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
312,E00000005,5,-2,2,2,-2,3,4,2,-1,2,2,2,1
3253,E00000027,5,-2,6,1,-2,1,4,1,-1,2,1,4,1
5130,E00166758,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
5519,E00166759,5,-2,6,2,-2,2,4,2,-1,2,1,2,1
3495,E00000028,5,-2,6,2,-2,2,5,1,-1,1,1,4,1
4448,E00166755,5,-2,6,1,-2,1,5,2,-1,1,2,5,1
1354,E00000017,5,-2,3,2,-2,3,6,3,-1,2,3,6,2
4963,E00166757,5,-2,6,3,-2,2,4,1,-1,2,9,2,1
2553,E00000025,5,-2,5,1,-2,1,4,1,-1,2,6,2,2
407,E00000005,5,-2,6,1,-2,1,3,1,-1,2,2,2,2
5015,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1595,E00000019,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
4206,E00000035,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
3420,E00000028,5,-2,6,1,-2,1,1,1,-1,2,9,2,1
3807,E00000030,5,-2,5,4,-2,2,4,3,-1,2,2,2,2
4944,E00166757,5,-2,6,3,-2,2,3,2,-1,2,1,4,1
809,E00000013,5,-2,2,1,-2,1,2,1,-1,2,2,2,1
4052,E00000032,5,-2,5,4,-2,3,5,1,-1,2,5,4,1
3107,E00000027,5,-2,3,1,-2,1,2,1,-1,2,1,2,2
4697,E00166756,5,-2,6,1,-2,1,4,2,-1,2,1,4,1
2753,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3943,E00000031,5,-2,6,1,-2,1,4,1,-1,2,2,2,1
3701,E00000029,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
5458,E00166759,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
2547,E00000025,5,-2,3,2,-2,2,4,2,-1,2,1,2,1
5245,E00166758,5,-2,3,1,-2,1,3,2,-1,2,1,2,2
5319,E00166758,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
5016,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,1,-1,-1,1
3226,E00000027,5,-2,6,2,-2,3,2,1,-1,2,3,2,1
207,E00000003,5,-2,5,5,-2,2,3,1,-1,2,1,2,2
3132,E00000027,5,-2,3,2,-2,4,3,2,-1,2,3,2,1
1035,E00000014,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
4294,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2755,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1817,E00000020,-2,-2,-1,-1,-2,0,2,2,-1,2,-1,-1,1
1659,E00000019,5,-2,6,2,-2,3,4,2,-1,2,4,2,1
476,E00000005,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
5535,E00166759,5,-2,6,4,-2,2,5,1,-1,2,2,2,1
844,E00000013,5,-2,3,1,-2,1,2,1,-1,2,1,4,1
3435,E00000028,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
5188,E00166758,5,-2,2,1,-2,1,4,1,-1,2,4,2,3
1243,E00000016,5,-2,6,2,-2,4,4,2,-1,2,1,2,1
2552,E00000025,5,-2,5,2,-2,3,3,1,-1,2,2,2,3
3314,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3621,E00000029,5,-2,5,5,-2,4,6,3,-1,2,5,2,1
2868,E00000026,5,-2,3,2,-2,2,3,2,-1,2,1,2,3
2732,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
666,E00000012,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
617,E00000010,5,-2,5,1,-2,1,2,1,-1,2,6,2,1
1803,E00000020,5,-2,6,3,-2,3,4,2,-1,2,1,2,1
2110,E00000022,5,-2,5,2,-2,2,4,1,-1,2,2,2,1
5264,E00166758,5,-2,3,3,-2,3,3,2,-1,2,2,2,1
1321,E00000017,5,-2,3,1,-2,1,2,1,-1,2,1,2,3
5362,E00166758,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
1235,E00000016,5,-2,6,2,-2,2,3,2,-1,2,2,4,2
4221,E00000035,5,-2,6,3,-2,2,4,2,-1,1,2,2,2
3635,E00000029,5,-2,6,1,-2,1,2,1,-1,2,2,2,2
569,E00000007,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2494,E00000025,5,-2,2,1,-2,1,2,1,-1,2,2,2,1
2944,E00000026,5,-2,6,1,-2,1,3,2,-1,2,3,7,1
5112,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
174,E00000003,5,-2,2,2,-2,3,6,4,-1,2,1,2,3
441,E00000005,5,-2,6,1,-2,1,4,2,-1,2,1,2,1
676,E00000012,5,-2,2,1,-2,1,3,2,-1,2,2,2,2
816,E00000013,5,-2,2,1,-2,1,2,1,-1,2,8,2,1
2070,E00000022,5,-2,3,1,-2,1,4,2,-1,2,2,2,1
5505,E00166759,5,-2,6,1,-2,1,3,2,-1,2,1,6,1
4765,E00166757,5,-2,2,1,-2,1,3,2,-1,2,4,2,3
1373,E00000017,5,-2,5,4,-2,3,6,4,-1,2,1,4,2
5484,E00166759,5,-2,6,1,-2,1,1,1,-1,2,1,6,1
45,E00000001,5,-2,2,2,-2,2,6,3,-1,2,1,2,1
4218,E00000035,5,-2,6,2,-2,2,4,2,-1,2,1,2,1
821,E00000013,5,-2,2,1,-2,1,2,1,-1,2,1,3,1
794,E00000012,5,-2,6,5,-2,2,3,2,-1,2,1,6,1
3962,E00000032,5,-2,5,1,-2,1,2,1,-1,2,5,2,1
1134,E00000016,5,-2,2,3,-2,2,5,2,-1,2,6,2,3
156,E00000003,5,-2,2,2,-2,2,6,3,-1,2,1,2,3
2786,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
5548,E00166759,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
5325,E00166758,5,-2,6,2,-2,2,4,1,-1,2,1,2,3
369,E00000005,5,-2,3,2,-2,4,6,2,-1,2,2,4,1
4430,E00166755,5,-2,6,2,-2,2,4,2,-1,2,2,2,1
4310,E00000035,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2416,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,1,-1,-1,1
4718,E00166756,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
5008,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3669,E00000029,5,-2,6,1,-2,1,4,2,-1,1,3,2,1
2685,E00000025,5,-2,6,1,-2,1,5,2,-1,2,2,2,2
1113,E00000016,5,-2,2,1,-2,1,4,2,-1,2,2,2,2
2190,E00000023,5,-2,5,1,-2,1,3,2,-1,2,2,2,1
907,E00000013,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2878,E00000026,2,-2,3,2,-2,2,4,2,-1,2,1,2,2
5253,E00166758,5,-2,3,2,-2,2,3,1,-1,2,2,4,1
2941,E00000026,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
1891,E00000021,5,-2,3,2,-2,2,2,1,-1,2,1,3,1
1498,E00000018,5,-2,3,1,-2,1,2,1,-1,2,2,2,2
2481,E00000024,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
1983,E00000021,5,-2,6,1,-2,1,4,1,-1,2,1,2,3
2439,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
30,E00000001,5,-2,2,2,-2,2,5,3,-1,2,1,2,2
3968,E00000032,5,-2,5,1,-2,1,2,1,-1,2,6,4,1
418,E00000005,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
649,E00000010,5,-2,6,1,-2,1,1,1,-1,2,2,4,1
3092,E00000027,5,-2,2,4,-2,3,6,3,-1,2,2,3,3
2015,E00000021,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
5216,E00166758,5,-2,2,2,-2,2,5,3,-1,2,1,2,2
4622,E00166756,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
3643,E00000029,5,-2,6,3,-2,2,2,1,-1,2,4,2,1
4439,E00166755,5,-2,6,5,-2,2,4,2,-1,2,1,2,1
2779,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1496,E00000018,5,-2,2,2,-2,4,6,4,-1,2,1,2,3
1540,E00000018,4,-2,6,1,-2,1,3,2,-1,2,1,6,1
4054,E00000032,5,-2,5,2,-2,3,5,2,-1,2,2,7,1
4507,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4710,E00166756,-2,34,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
1906,E00000021,5,-2,3,2,-2,2,3,1,-1,2,8,7,1
4154,E00000035,5,-2,6,1,-2,1,2,1,-1,2,1,3,3
2769,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5221,E00166758,5,-2,2,5,-2,2,5,3,-1,2,1,2,1
1154,E00000016,5,-2,3,1,-2,1,3,2,-1,2,2,2,1
1916,E00000021,5,-2,3,1,-2,1,4,2,-1,2,2,2,1
504,E00000007,5,-2,3,1,-2,1,4,2,-1,2,8,2,1
2341,E00000024,5,-2,6,2,-2,2,3,2,-1,2,1,2,2
3378,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1996,E00000021,5,-2,6,2,-2,2,4,2,-1,1,2,5,1
1469,E00000018,4,-2,2,1,-2,1,4,1,-1,2,2,2,1
3893,E00000031,5,-2,5,1,-2,1,3,1,-1,2,9,2,1
5257,E00166758,5,-2,3,3,-2,2,3,1,-1,2,2,2,1
539,E00000007,5,-2,6,5,-2,2,3,1,-1,2,2,6,1
2318,E00000024,4,-2,6,1,-2,1,3,1,-1,2,1,6,1
1963,E00000021,5,-2,6,1,-2,1,3,2,-1,2,4,4,1
646,E00000010,5,-2,5,1,-2,1,4,1,-1,2,3,2,1
5363,E00166758,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
5231,E00166758,5,-2,3,1,-2,1,2,1,-1,2,1,2,2
1487,E00000018,5,-2,2,2,-2,2,6,1,-1,2,1,2,2
901,E00000013,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2604,E00000025,5,-2,6,1,-2,1,3,2,-1,2,1,6,3
5506,E00166759,5,-2,6,1,-2,1,3,2,-1,2,2,6,1
5474,E00166759,5,-2,6,1,-2,1,1,1,-1,2,9,3,1
4785,E00166757,5,-2,2,1,-2,1,4,2,-1,2,1,6,1
910,E00000013,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
381,E00000005,5,-2,5,1,-2,1,4,1,-1,2,2,2,1
5526,E00166759,5,-2,6,5,-2,2,4,2,-1,2,1,4,1
1580,E00000019,5,-2,2,1,-2,1,2,1,-1,2,6,2,1
4068,E00000032,5,-2,5,2,-2,4,5,3,-1,2,6,5,2
5009,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1359,E00000017,5,-2,3,2,-2,4,6,4,-1,2,1,2,1
4806,E00166757,5,-2,3,2,-2,2,3,1,-1,2,1,2,3
610,E00000010,5,-2,5,1,-2,1,1,1,-1,2,7,6,1
1408,E00000017,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
4661,E00166756,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
585,E00000010,5,-2,2,1,-2,1,2,1,-1,2,2,3,1
2663,E00000025,5,-2,6,2,-2,2,4,2,-1,1,1,2,2
5241,E00166758,5,-2,3,1,-2,1,3,1,-1,2,2,2,2
1023,E00000014,5,-2,5,1,-2,1,5,1,-1,2,2,2,1
965,E00000014,5,-2,5,1,-2,1,1,1,-1,2,3,2,1
125,E00000003,4,-2,2,1,-2,1,5,3,-1,2,3,2,3
3528,E00000028,-2,-2,-1,-1,-2,0,6,1,-1,2,-1,-1,1
4790,E00166757,5,-2,2,2,-2,2,5,2,-1,2,4,2,1
2743,E00000025,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5071,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4592,E00166756,5,-2,3,1,-2,1,1,1,-1,2,4,2,2
4690,E00166756,5,-2,6,5,-2,2,3,2,-1,2,2,2,1
1589,E00000019,5,-2,2,1,-2,1,3,2,-1,2,2,8,1
537,E00000007,5,-2,6,1,-2,1,3,2,-1,2,2,5,1
2681,E00000025,5,-2,6,1,-2,1,5,1,-1,2,2,2,1
5292,E00166758,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
4392,E00166755,5,-2,6,1,-2,1,3,1,-1,2,2,6,1
5035,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
1421,E00000017,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
982,E00000014,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
2340,E00000024,5,-2,6,5,-2,2,3,1,-1,2,1,6,1
3850,E00000030,5,-2,6,1,-2,1,4,2,-1,2,2,4,1
785,E00000012,5,-2,6,3,-2,2,2,1,-1,2,2,6,2
2997,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3949,E00000032,3,-2,5,1,-2,1,1,1,-1,2,7,7,1
3045,E00000026,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2488,E00000025,5,-2,2,1,-2,1,1,1,-1,2,2,2,1
1090,E00000016,5,-2,2,1,-2,1,3,1,-1,2,1,2,3
2197,E00000023,5,-2,5,1,-2,1,4,1,-1,2,3,2,1
2403,E00000024,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
2674,E00000025,5,-2,6,5,-2,2,4,2,-1,2,1,2,1
4302,E00000035,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2437,E00000024,-2,-2,-1,-1,-2,0,6,2,-1,2,-1,-1,1
5332,E00166758,5,-2,6,3,-2,2,4,2,-1,2,4,2,1
2478,E00000024,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
401,E00000005,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
4072,E00000032,5,-2,5,3,-2,4,5,3,-1,2,7,7,1
5321,E00166758,5,-2,6,1,-2,1,4,2,-1,2,2,2,1
4699,E00166756,5,-2,6,1,-2,1,4,2,-1,2,4,4,1
3826,E00000030,5,-2,5,3,-2,3,5,3,-1,2,8,2,1
4323,E00166755,5,-2,2,4,-2,2,1,1,-1,2,1,3,1
1513,E00000018,5,-2,3,2,-2,3,4,2,-1,2,3,4,2
232,E00000003,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
2708,E00000025,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
1661,E00000019,5,-2,6,2,-2,4,4,2,-1,2,2,4,1
872,E00000013,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
3476,E00000028,5,-2,6,1,-2,1,3,2,-1,1,1,7,1
624,E00000010,5,-2,5,1,-2,1,3,1,-1,2,1,2,1
2959,E00000026,5,-2,6,3,-2,3,3,2,-1,2,4,6,1
1347,E00000017,5,-2,3,2,-2,2,6,3,-1,2,2,2,1
5052,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3683,E00000029,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
643,E00000010,5,-2,5,1,-2,1,3,1,-1,2,8,8,1
465,E00000005,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5023,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
1573,E00000018,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
1620,E00000019,5,-2,3,3,-2,3,3,2,-1,2,2,2,1
4492,E00166755,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3950,E00000032,5,-2,5,1,-2,1,1,1,-1,2,2,2,1
2601,E00000025,5,-2,6,1,-2,1,3,2,-1,2,2,4,1
720,E00000012,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
1395,E00000017,5,-2,6,1,-2,1,6,4,-1,2,1,4,2
3871,E00000031,5,-2,2,3,-2,3,3,1,-1,2,5,4,1
4162,E00000035,5,-2,6,1,-2,1,2,1,-1,2,3,4,1
4886,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
2424,E00000024,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2982,E00000026,5,-2,6,1,-2,1,5,2,-1,1,2,4,1
3382,E00000027,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
1474,E00000018,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
2338,E00000024,5,-2,6,4,-2,2,3,1,-1,2,6,4,1
688,E00000012,5,-2,3,1,-2,1,3,1,-1,2,4,2,1
5482,E00166759,5,-2,6,1,-2,1,1,1,-1,2,9,4,1
3786,E00000030,5,-2,5,1,-2,1,3,1,-1,2,3,2,2
5448,E00166759,5,-2,3,2,-2,3,5,3,-1,2,4,2,1
3104,E00000027,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
446,E00000005,5,-2,6,3,-2,2,4,2,-1,2,1,5,1
4299,E00000035,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
3295,E00000027,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1698,E00000020,5,-2,2,1,-2,1,3,2,-1,2,4,2,2
4987,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2267,E00000024,5,-2,3,1,-2,1,2,1,-1,2,1,2,2
1586,E00000019,5,-2,2,1,-2,1,3,2,-1,2,6,2,2
4318,E00000035,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
5397,E00166759,5,-2,2,1,-2,1,3,1,-1,2,3,2,1
926,E00000014,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
4106,E00000035,5,-2,3,1,-2,1,2,1,-1,2,2,2,1
4954,E00166757,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
1634,E00000019,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
4876,E00166757,5,-2,6,3,-2,3,2,2,-1,2,2,2,1
3272,E00000027,5,-2,6,5,-2,3,4,3,-1,2,1,4,1
4511,E00166755,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
3241,E00000027,5,-2,6,2,-2,2,3,1,-1,1,1,2,1
5396,E00166759,5,-2,2,1,-2,1,3,1,-1,2,3,2,1
3712,E00000029,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
345,E00000005,5,-2,3,3,-2,2,3,1,-1,2,2,2,2
4917,E00166757,5,-2,6,1,-2,1,3,2,-1,2,1,2,1
2670,E00000025,5,-2,6,2,-2,2,4,2,-1,2,2,6,1
2107,E00000022,5,-2,5,1,-2,1,4,2,-1,2,6,6,1
4988,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
1108,E00000016,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
1530,E00000018,5,-2,5,3,-2,2,6,4,-1,2,2,2,1
836,E00000013,5,-2,2,1,-2,1,4,2,-1,2,2,2,2
1971,E00000021,5,-2,6,2,-2,2,3,2,-1,2,7,2,2
4898,E00166757,5,-2,6,1,-2,1,3,1,-1,2,9,4,1
1829,E00000020,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4244,E00000035,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
2008,E00000021,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
5380,E00166759,5,-2,2,3,-2,2,1,1,-1,2,2,2,1
975,E00000014,5,-2,5,1,-2,1,1,1,-1,2,2,6,1
2758,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
5423,E00166759,5,-2,3,1,-2,1,1,1,-1,2,2,6,1
2619,E00000025,5,-2,6,5,-2,2,3,2,-1,2,2,6,1
4016,E00000032,5,-2,5,1,-2,1,4,1,-1,2,7,2,2
5073,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5356,E00166758,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4602,E00166756,5,-2,3,2,-2,2,2,1,-1,2,9,6,1
321,E00000005,5,-2,2,5,-2,4,5,4,-1,2,2,2,1
4150,E00000035,5,-2,6,1,-2,1,2,1,-1,2,3,2,1
3994,E00000032,5,-2,5,1,-2,1,3,2,-1,2,1,7,1
5184,E00166758,5,-2,2,1,-2,1,4,1,-1,2,1,2,1
4347,E00166755,5,-2,5,1,-2,1,2,1,-1,2,7,6,1
196,E00000003,5,-2,3,2,-2,2,6,4,-1,2,2,2,2
1575,E00000018,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5246,E00166758,5,-2,3,1,-2,1,3,2,-1,2,2,2,2
3402,E00000028,5,-2,3,1,-2,1,2,1,-1,1,1,7,1
4887,E00166757,5,-2,6,1,-2,1,3,1,-1,2,3,2,1
742,E00000012,5,-2,5,1,-2,1,3,1,-1,2,2,8,1
1833,E00000021,5,-2,2,3,-2,2,2,1,-1,2,2,2,1
1393,E00000017,5,-2,6,1,-2,1,6,4,-1,2,2,2,1
1516,E00000018,5,-2,3,2,-2,2,5,3,-1,2,1,2,3
2730,E00000025,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2270,E00000024,5,-2,3,1,-2,1,3,1,-1,2,1,2,3
212,E00000003,5,-2,6,5,-2,4,4,4,-1,2,1,4,2
4526,E00166755,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
186,E00000003,5,-2,3,2,-2,2,5,4,-1,2,2,2,3
4848,E00166757,5,-2,6,1,-2,1,2,1,-1,2,2,3,2
4737,E00166756,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
1027,E00000014,5,-2,6,1,-2,1,1,1,-1,2,5,2,1
865,E00000013,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
2232,E00000023,5,-2,6,1,-2,1,4,2,-1,2,1,6,1
1628,E00000019,5,-2,5,1,-2,1,3,1,-1,2,6,2,1
2213,E00000023,5,-2,5,3,-2,3,4,2,-1,2,6,2,1
2507,E00000025,5,-2,2,2,-2,2,3,2,-1,2,1,2,1
1980,E00000021,5,-2,6,1,-2,1,4,1,-1,2,1,2,1
2451,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
126,E00000003,5,-2,2,1,-2,1,5,3,-1,2,1,2,2
2538,E00000025,5,-2,3,5,-2,2,3,2,-1,2,1,3,1
1847,E00000021,5,-2,2,1,-2,1,3,2,-1,2,2,2,2
1117,E00000016,5,-2,2,2,-2,2,4,1,-1,2,7,2,2
519,E00000007,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
3834,E00000030,5,-2,5,4,-2,4,5,3,-1,2,7,7,1
1905,E00000021,5,-2,3,2,-2,2,3,1,-1,2,4,2,1
939,E00000014,5,-2,2,2,-2,2,2,1,-1,2,2,2,1
3480,E00000028,5,-2,6,2,-2,2,3,1,-1,1,1,2,1
2039,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2916,E00000026,5,-2,6,2,-2,2,2,1,-1,2,1,8,1
3814,E00000030,5,-2,5,2,-2,4,4,2,-1,2,8,4,2
3956,E00000032,5,-2,5,1,-2,1,1,1,-1,2,2,6,2
735,E00000012,5,-2,5,1,-2,1,3,1,-1,2,1,2,2
5495,E00166759,5,-2,6,1,-2,1,2,1,-1,2,2,6,1
